customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100184,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),58.21,601.07,No
CUST100185,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.68,2288.63,No
CUST100186,Female,0,Yes,No,17,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),18.0,250.75,Yes
CUST100187,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.8,778.36,No
CUST100188,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.7,370.23,No
CUST100189,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.98,1345.98,Yes
CUST100190,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.84,,Yes
CUST100191,Female,0,Yes,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),20.7,243.55,No
CUST100192,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.21,1059.91,Yes
CUST100193,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.18,3467.3,Yes
CUST100194,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,807.6,No
CUST100195,Male,0,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.07,1086.33,Yes
CUST100196,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,552.45,No
CUST100197,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.2,2465.39,No
CUST100198,Female,1,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,19.12,988.55,No
CUST100199,Female,1,No,Yes,67,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,21.75,1463.69,No
CUST100200,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.73,2207.45,No
CUST100201,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),38.69,1212.94,No
CUST100202,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,26.98,1334.93,Yes
CUST100203,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.46,1113.91,No
CUST100204,Female,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,27.96,1028.4,No
CUST100205,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.97,399.67,No
CUST100206,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.91,405.08,Yes
CUST100207,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,189.89,No
CUST100208,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.76,885.04,Yes
CUST100209,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.51,576.72,No
CUST100210,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,18.0,1244.12,No
CUST100211,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.26,203.09,No
CUST100212,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),24.08,113.98,No
CUST100213,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.87,658.76,No
CUST100214,Female,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,25.14,1729.11,No
CUST100215,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),18.0,356.33,No
CUST100216,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,669.87,No
CUST100217,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.81,554.36,Yes
CUST100218,Female,1,Yes,No,37,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),34.85,1341.21,No
CUST100219,Female,1,No,No,58,Yes,Yes,DSL,,,,,No,No,One year,No,Credit card (automatic),25.57,1536.87,No
CUST100220,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.1,947.59,No
CUST100221,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,38.8,1286.58,No
CUST100222,Male,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.22,329.65,No
CUST100223,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,28.9,436.86,No
CUST100224,Male,1,No,No,61,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,19.85,1168.19,No
CUST100225,Male,1,No,No,58,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,26.07,1559.08,No
CUST100226,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),49.06,-46.96,Yes
CUST100227,Male,0,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1145.97,No
CUST100228,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,52.68,1322.5,No
CUST100229,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.0,779.31,No
CUST100230,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.82,738.69,No
CUST100231,Female,0,No,Yes,37,Yes,No,Fiber optic,,,,,No,No,One year,Yes,Bank transfer (automatic),42.38,1584.5,No
CUST100232,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.98,1202.21,No
CUST100233,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.92,1821.98,Yes
CUST100234,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),32.03,32.67,No
CUST100235,Female,0,No,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),35.45,89.08,Yes
CUST100236,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.88,1463.03,No
CUST100237,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.41,321.23,No
CUST100238,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.98,488.09,No
CUST100239,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),33.85,,Yes
CUST100240,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,44.57,1877.57,No
CUST100241,Female,1,No,No,51,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,845.95,No
CUST100242,Female,0,No,Yes,24,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),32.21,782.23,No
CUST100243,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.47,2948.67,No
CUST100244,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,20.75,197.08,No
CUST100245,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),34.48,2264.69,No
CUST100246,Male,0,Yes,No,14,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.61,518.18,Yes
CUST100247,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.19,2708.13,Yes
CUST100248,Female,0,Yes,Yes,63,Yes,No,DSL,,,,,Yes,No,Month-to-month,No,Credit card (automatic),18.0,1130.98,No
CUST100249,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),57.55,566.69,No
CUST100250,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,46.57,888.38,Yes
CUST100251,Male,1,No,Yes,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),18.0,545.2,No
CUST100252,Female,0,Yes,Yes,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),32.82,366.65,No
CUST100253,Male,1,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,45.07,2339.47,No
CUST100254,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.8,2722.8,No
CUST100255,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,29.03,776.96,No
CUST100256,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,20.61,,No
CUST100257,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.97,1065.41,No
CUST100258,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.82,821.26,No
CUST100259,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),45.89,699.8,No
CUST100260,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,34.87,2287.04,No
CUST100261,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),48.49,1436.7,No
CUST100262,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),37.13,1398.54,No
CUST100263,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.67,665.38,No
CUST100264,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),39.66,58.42,No
CUST100265,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,26.35,1556.75,No
CUST100266,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.42,3501.0,No
CUST100267,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.65,562.27,Yes
CUST100268,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),41.08,686.65,No
CUST100269,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,50.08,,No
CUST100270,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),39.78,519.34,No
CUST100271,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.8,4.37,Yes
CUST100272,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.67,110.24,No
CUST100273,Female,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),18.0,1261.55,No
CUST100274,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,18.0,893.86,No
CUST100275,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.02,1712.88,No
CUST100276,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.82,1004.68,No
CUST100277,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,44.28,2252.78,No
CUST100278,Female,0,No,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),24.52,1112.58,No
CUST100279,Female,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,30.45,1152.0,Yes
CUST100280,Female,0,No,No,69,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,33.76,2302.56,No
CUST100281,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.23,1778.08,No
CUST100282,Male,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,571.67,Yes
CUST100283,Male,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.72,929.06,No
CUST100284,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.54,2649.27,No
CUST100285,Male,0,No,No,69,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.79,1586.32,Yes
CUST100286,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.16,1274.04,No
CUST100287,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.22,2376.88,Yes
CUST100288,Male,1,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.59,1613.26,Yes
CUST100289,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),20.75,1383.52,No
CUST100290,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,27.48,1439.58,No
CUST100291,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.55,280.02,No
CUST100292,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),67.88,583.0,Yes
CUST100293,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,42.77,1676.57,No
CUST100294,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.96,480.15,Yes
CUST100295,Female,1,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,39.23,1743.78,No
CUST100296,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.47,958.66,No
CUST100297,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.26,3637.1,No
CUST100298,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.63,1913.68,No
CUST100299,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.5,1845.03,Yes
CUST100300,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,20.62,944.38,No
CUST100301,Female,0,No,No,59,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),22.55,1395.91,No
CUST100302,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,53.3,1440.37,Yes
CUST100303,Female,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,27.62,228.14,Yes
CUST100304,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,58.46,2031.42,No
CUST100305,Female,1,No,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.0,313.92,Yes
CUST100306,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,32.03,2304.25,No
CUST100307,Male,0,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,317.49,No
CUST100308,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),48.31,1698.03,No
CUST100309,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.9,1310.8,Yes
CUST100310,Male,1,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),24.71,1374.17,No
CUST100311,Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,854.56,No
CUST100312,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),33.29,921.02,No
CUST100313,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.06,1306.84,Yes
CUST100314,Female,0,No,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),46.17,3268.69,No
CUST100315,Female,1,No,No,60,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,18.0,1103.05,No
CUST100316,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,521.93,Yes
CUST100317,Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),51.61,2746.6,No
CUST100318,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.47,1059.26,No
CUST100319,Male,1,Yes,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,18.75,904.47,No
CUST100320,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,48.93,1716.22,No
CUST100321,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),43.13,1155.51,No
CUST100322,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,29.32,256.44,Yes
CUST100323,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,349.84,Yes
CUST100324,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,51.19,175.62,No
CUST100325,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.81,361.78,Yes
CUST100326,Female,0,Yes,No,41,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,59.3,2356.03,No
CUST100327,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,789.33,No
CUST100328,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.57,1221.76,No
CUST100329,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.13,721.86,No
CUST100330,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.05,748.05,Yes
CUST100331,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),60.59,441.07,No
CUST100332,Male,1,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,18.02,1154.23,No
CUST100333,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19.61,1060.25,No
CUST100334,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.69,2885.16,No
CUST100335,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),47.97,1658.89,No
CUST100336,Female,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.82,41.9,No
CUST100337,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),31.46,1180.35,No
CUST100338,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),52.41,698.2,No
CUST100339,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24.53,691.58,No
CUST100340,Female,1,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,256.45,No
CUST100341,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,54.93,601.65,No
CUST100342,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.53,2225.41,No
CUST100343,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,47.39,2627.0,No
CUST100344,Male,0,No,No,47,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,23.49,1157.53,No
CUST100345,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,39.55,2403.83,No
CUST100346,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.13,777.75,Yes
CUST100347,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,19.26,979.7,Yes
CUST100348,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),52.2,3146.74,No
CUST100349,Female,1,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,19.7,42.42,Yes
CUST100350,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),47.07,3253.65,Yes
CUST100351,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,24.47,787.7,No
